date,city,district,price,advertisements,actives
07-2013,Tartu,Jaamamõisa,1259.7,94,87
08-2013,Tartu,Jaamamõisa,1266.7,85,81
09-2013,Tartu,Jaamamõisa,1271.0,90,79
10-2013,Tartu,Jaamamõisa,1275.3,92,77
11-2013,Tartu,Jaamamõisa,1258.5,85,68
12-2013,Tartu,Jaamamõisa,1214.0,80,74
01-2014,Tartu,Jaamamõisa,1228.9,96,75
02-2014,Tartu,Jaamamõisa,1333.6,93,83
03-2014,Tartu,Jaamamõisa,1336.2,86,80
04-2014,Tartu,Jaamamõisa,1354.6,94,84
05-2014,Tartu,Jaamamõisa,1294.9,109,91
06-2014,Tartu,Jaamamõisa,1314.3,115,97
07-2014,Tartu,Jaamamõisa,1356.5,155,92
08-2014,Tartu,Jaamamõisa,1320.3,158,144
09-2014,Tartu,Jaamamõisa,1331.4,157,142
10-2014,Tartu,Jaamamõisa,1323.0,154,140
11-2014,Tartu,Jaamamõisa,1329.4,156,144
12-2014,Tartu,Jaamamõisa,1328.3,163,144
01-2015,Tartu,Jaamamõisa,1317.6,171,148
02-2015,Tartu,Jaamamõisa,1327.3,167,143
03-2015,Tartu,Jaamamõisa,1310.1,178,141
04-2015,Tartu,Jaamamõisa,1277.8,176,138
05-2015,Tartu,Jaamamõisa,1296.6,164,122
06-2015,Tartu,Jaamamõisa,1349.2,143,122
07-2015,Tartu,Jaamamõisa,1357.5,129,115
08-2015,Tartu,Jaamamõisa,1382.8,114,105
09-2015,Tartu,Jaamamõisa,1349.8,114,103
10-2015,Tartu,Jaamamõisa,1416.4,189,131
11-2015,Tartu,Jaamamõisa,1414.4,184,177
12-2015,Tartu,Jaamamõisa,1448.0,177,175
01-2016,Tartu,Jaamamõisa,1440.7,190,178
02-2016,Tartu,Jaamamõisa,1430.2,208,211
03-2016,Tartu,Jaamamõisa,1390.1,209,211
04-2016,Tartu,Jaamamõisa,1425.0,183,203
05-2016,Tartu,Jaamamõisa,1414.2,175,193
06-2016,Tartu,Jaamamõisa,1384.3,177,186
07-2016,Tartu,Jaamamõisa,1396.0,167,182
08-2016,Tartu,Jaamamõisa,1387.1,165,174
09-2016,Tartu,Jaamamõisa,1393.7,152,160
10-2016,Tartu,Jaamamõisa,1387.0,139,150
11-2016,Tartu,Jaamamõisa,1407.0,127,129
12-2016,Tartu,Jaamamõisa,1400.3,113,111
01-2017,Tartu,Jaamamõisa,1405.2,107,95
02-2017,Tartu,Jaamamõisa,1406.9,106,84
03-2017,Tartu,Jaamamõisa,1387.8,111,99
04-2017,Tartu,Jaamamõisa,1367.7,65,64
05-2017,Tartu,Jaamamõisa,1427.6,91,58
06-2017,Tartu,Jaamamõisa,1452.0,107,86
07-2017,Tartu,Jaamamõisa,1544.1,137,151
08-2017,Tartu,Jaamamõisa,1539.8,138,154
09-2017,Tartu,Jaamamõisa,1541.6,129,141
10-2017,Tartu,Jaamamõisa,1561.9,116,128
11-2017,Tartu,Jaamamõisa,1566.9,129,132
12-2017,Tartu,Jaamamõisa,1586.7,110,157
01-2018,Tartu,Jaamamõisa,1555.6,139,172
02-2018,Tartu,Jaamamõisa,1564.3,150,174
03-2018,Tartu,Jaamamõisa,1550.6,160,171
04-2018,Tartu,Jaamamõisa,1542.9,145,163
05-2018,Tartu,Jaamamõisa,1551.2,120,137
06-2018,Tartu,Jaamamõisa,1564.0,113,107
07-2018,Tartu,Jaamamõisa,1580.3,113,106
08-2018,Tartu,Jaamamõisa,1537.8,110,102
09-2018,Tartu,Jaamamõisa,1551.9,100,101
10-2018,Tartu,Jaamamõisa,1564.0,100,108
11-2018,Tartu,Jaamamõisa,1529.4,94,102
12-2018,Tartu,Jaamamõisa,1526.2,84,91
01-2019,Tartu,Jaamamõisa,1520.5,84,86
02-2019,Tartu,Jaamamõisa,1493.3,91,89
03-2019,Tartu,Jaamamõisa,1471.4,88,82
04-2019,Tartu,Jaamamõisa,1480.6,73,71
05-2019,Tartu,Jaamamõisa,1514.5,76,62
06-2019,Tartu,Jaamamõisa,1476.2,60,63
07-2019,Tartu,Jaamamõisa,1463.5,62,61
08-2019,Tartu,Jaamamõisa,1485.7,69,61
09-2019,Tartu,Jaamamõisa,1475.1,59,58
10-2019,Tartu,Jaamamõisa,1480.7,54,48
11-2019,Tartu,Jaamamõisa,1493.6,39,39
12-2019,Tartu,Jaamamõisa,1524.1,34,34
01-2020,Tartu,Jaamamõisa,1443.0,38,27
02-2020,Tartu,Jaamamõisa,1377.6,33,25
03-2020,Tartu,Jaamamõisa,1328.9,36,26
04-2020,Tartu,Jaamamõisa,1302.1,32,22
05-2020,Tartu,Jaamamõisa,1347.9,26,19
06-2020,Tartu,Jaamamõisa,1411.4,26,20
07-2020,Tartu,Jaamamõisa,1409.3,28,20
08-2020,Tartu,Jaamamõisa,1385.8,29,24
09-2020,Tartu,Jaamamõisa,1530.7,43,20
10-2020,Tartu,Jaamamõisa,1597.5,33,31
11-2020,Tartu,Jaamamõisa,1626.2,31,27
12-2020,Tartu,Jaamamõisa,1644.1,28,23
01-2021,Tartu,Jaamamõisa,1746.7,33,25
02-2021,Tartu,Jaamamõisa,1805.3,43,27
03-2021,Tartu,Jaamamõisa,1794.2,44,30
04-2021,Tartu,Jaamamõisa,1799.6,42,33
05-2021,Tartu,Jaamamõisa,1873.2,46,34
06-2021,Tartu,Jaamamõisa,1864.2,39,35
07-2021,Tartu,Jaamamõisa,1896.1,45,38
08-2021,Tartu,Jaamamõisa,1756.2,47,30
09-2021,Tartu,Jaamamõisa,1715.7,31,24
10-2021,Tartu,Jaamamõisa,1653.6,28,18
11-2021,Tartu,Jaamamõisa,1690.8,28,17
12-2021,Tartu,Jaamamõisa,1708.3,22,19
01-2022,Tartu,Jaamamõisa,1717.3,23,16
02-2022,Tartu,Jaamamõisa,1794.5,22,14
03-2022,Tartu,Jaamamõisa,1981.8,33,21
04-2022,Tartu,Jaamamõisa,2084.1,26,20
05-2022,Tartu,Jaamamõisa,2081.4,17,10
06-2022,Tartu,Jaamamõisa,2195.9,18,12
07-2022,Tartu,Jaamamõisa,2274.1,23,14
08-2022,Tartu,Jaamamõisa,2187.6,26,16
09-2022,Tartu,Jaamamõisa,2078.0,31,22
10-2022,Tartu,Jaamamõisa,2129.0,33,23
11-2022,Tartu,Jaamamõisa,2080.2,34,29
12-2022,Tartu,Jaamamõisa,2038.0,36,28
01-2023,Tartu,Jaamamõisa,2187.4,33,26
02-2023,Tartu,Jaamamõisa,2075.5,34,27
03-2023,Tartu,Jaamamõisa,2052.9,38,27
04-2023,Tartu,Jaamamõisa,2051.3,36,28
05-2023,Tartu,Jaamamõisa,2054.9,39,30
06-2023,Tartu,Jaamamõisa,2208.0,48,36
07-2023,Tartu,Jaamamõisa,2174.3,44,38
08-2023,Tartu,Jaamamõisa,2236.7,37,32
09-2023,Tartu,Jaamamõisa,2220.1,42,31
10-2023,Tartu,Jaamamõisa,2252.0,46,41
11-2023,Tartu,Jaamamõisa,2373.5,49,42
01-2007,Tartu,Annelinn,1147.0,606,473
02-2007,Tartu,Annelinn,1158.0,586,456
03-2007,Tartu,Annelinn,1160.0,580,449
04-2007,Tartu,Annelinn,1160.0,585,457
05-2007,Tartu,Annelinn,1161.0,638,484
06-2007,Tartu,Annelinn,1164.0,596,518
07-2007,Tartu,Annelinn,1162.0,651,549
08-2007,Tartu,Annelinn,1191.0,653,562
09-2007,Tartu,Annelinn,1194.0,665,526
10-2007,Tartu,Annelinn,1147.0,625,502
11-2007,Tartu,Annelinn,1145.0,592,457
12-2007,Tartu,Annelinn,1144.0,503,424
01-2008,Tartu,Annelinn,1137.0,535,416
02-2008,Tartu,Annelinn,1118.0,505,407
03-2008,Tartu,Annelinn,1121.0,491,380
04-2008,Tartu,Annelinn,1106.0,488,385
05-2008,Tartu,Annelinn,1093.0,506,397
06-2008,Tartu,Annelinn,1074.0,465,400
07-2008,Tartu,Annelinn,1074.0,492,384
08-2008,Tartu,Annelinn,1067.0,476,388
09-2008,Tartu,Annelinn,1062.0,471,406
10-2008,Tartu,Annelinn,1044.0,525,413
11-2008,Tartu,Annelinn,1028.0,486,400
12-2008,Tartu,Annelinn,1010.0,471,404
01-2009,Tartu,Annelinn,1000.0,492,401
02-2009,Tartu,Annelinn,977.0,513,429
03-2009,Tartu,Annelinn,937.0,520,420
04-2009,Tartu,Annelinn,917.0,536,451
05-2009,Tartu,Annelinn,873.0,534,444
06-2009,Tartu,Annelinn,854.0,518,436
07-2009,Tartu,Annelinn,860.0,498,418
08-2009,Tartu,Annelinn,851.0,471,396
09-2009,Tartu,Annelinn,846.0,506,391
10-2009,Tartu,Annelinn,845.0,507,407
11-2009,Tartu,Annelinn,831.0,536,407
12-2009,Tartu,Annelinn,826.0,493,410
01-2010,Tartu,Annelinn,825.0,515,392
02-2010,Tartu,Annelinn,814.0,518,401
03-2010,Tartu,Annelinn,808.0,587,412
04-2010,Tartu,Annelinn,799.0,647,444
05-2010,Tartu,Annelinn,783.0,729,469
06-2010,Tartu,Annelinn,780.0,703,482
07-2010,Tartu,Annelinn,791.0,742,479
08-2010,Tartu,Annelinn,786.0,760,505
09-2010,Tartu,Annelinn,790.0,774,484
10-2010,Tartu,Annelinn,796.0,772,482
11-2010,Tartu,Annelinn,781.0,689,483
12-2010,Tartu,Annelinn,779.0,583,474
01-2011,Tartu,Annelinn,793.0,521,488
02-2011,Tartu,Annelinn,792.0,462,506
03-2011,Tartu,Annelinn,799.0,649,484
04-2011,Tartu,Annelinn,801.8,598,479
05-2011,Tartu,Annelinn,803.2,636,503
06-2011,Tartu,Annelinn,799.7,616,511
07-2011,Tartu,Annelinn,799.4,639,500
08-2011,Tartu,Annelinn,798.7,672,522
09-2011,Tartu,Annelinn,806.9,640,490
10-2011,Tartu,Annelinn,812.8,644,471
11-2011,Tartu,Annelinn,823.1,608,443
12-2011,Tartu,Annelinn,808.8,515,415
01-2012,Tartu,Annelinn,828.0,605,406
02-2012,Tartu,Annelinn,820.6,513,386
03-2012,Tartu,Annelinn,829.1,486,355
04-2012,Tartu,Annelinn,832.1,450,359
05-2012,Tartu,Annelinn,833.6,442,355
06-2012,Tartu,Annelinn,847.7,457,355
07-2012,Tartu,Annelinn,850.9,460,345
08-2012,Tartu,Annelinn,849.7,416,318
09-2012,Tartu,Annelinn,859.7,385,293
10-2012,Tartu,Annelinn,862.5,389,295
11-2012,Tartu,Annelinn,870.2,341,264
12-2012,Tartu,Annelinn,880.8,308,242
01-2013,Tartu,Annelinn,890.5,341,243
02-2013,Tartu,Annelinn,895.0,349,249
03-2013,Tartu,Annelinn,890.2,363,246
04-2013,Tartu,Annelinn,899.4,358,239
05-2013,Tartu,Annelinn,954.8,337,248
06-2013,Tartu,Annelinn,971.3,353,265
07-2013,Tartu,Annelinn,982.2,346,244
08-2013,Tartu,Annelinn,989.3,303,221
09-2013,Tartu,Annelinn,1000.3,297,195
10-2013,Tartu,Annelinn,1020.7,268,178
11-2013,Tartu,Annelinn,1042.8,232,169
12-2013,Tartu,Annelinn,1043.5,226,169
01-2014,Tartu,Annelinn,1052.9,304,182
02-2014,Tartu,Annelinn,1079.6,314,205
03-2014,Tartu,Annelinn,1099.8,350,205
04-2014,Tartu,Annelinn,1124.1,387,232
05-2014,Tartu,Annelinn,1102.3,489,282
06-2014,Tartu,Annelinn,1084.3,479,309
07-2014,Tartu,Annelinn,1073.9,498,315
08-2014,Tartu,Annelinn,1071.7,537,325
09-2014,Tartu,Annelinn,1048.1,543,331
10-2014,Tartu,Annelinn,1054.6,507,315
11-2014,Tartu,Annelinn,1052.5,468,318
12-2014,Tartu,Annelinn,1045.1,512,312
01-2015,Tartu,Annelinn,1057.6,510,323
02-2015,Tartu,Annelinn,1053.2,530,333
03-2015,Tartu,Annelinn,1054.8,571,337
04-2015,Tartu,Annelinn,1035.6,550,340
05-2015,Tartu,Annelinn,1046.8,604,344
06-2015,Tartu,Annelinn,1034.3,531,336
07-2015,Tartu,Annelinn,1027.8,513,331
08-2015,Tartu,Annelinn,1036.7,474,318
09-2015,Tartu,Annelinn,1027.3,538,321
10-2015,Tartu,Annelinn,1039.8,531,324
11-2015,Tartu,Annelinn,1057.8,493,306
12-2015,Tartu,Annelinn,1068.3,499,297
01-2016,Tartu,Annelinn,1076.5,486,301
02-2016,Tartu,Annelinn,1081.1,461,304
03-2016,Tartu,Annelinn,1082.7,532,344
04-2016,Tartu,Annelinn,1086.5,499,357
05-2016,Tartu,Annelinn,1104.9,515,347
06-2016,Tartu,Annelinn,1114.4,463,319
07-2016,Tartu,Annelinn,1106.0,440,297
08-2016,Tartu,Annelinn,1108.8,437,285
09-2016,Tartu,Annelinn,1113.5,380,283
10-2016,Tartu,Annelinn,1108.2,357,278
11-2016,Tartu,Annelinn,1110.5,337,267
12-2016,Tartu,Annelinn,1108.1,300,235
01-2017,Tartu,Annelinn,1124.4,315,226
02-2017,Tartu,Annelinn,1134.4,307,227
03-2017,Tartu,Annelinn,1150.2,310,215
04-2017,Tartu,Annelinn,1133.1,256,168
05-2017,Tartu,Annelinn,1152.4,269,176
06-2017,Tartu,Annelinn,1179.2,266,201
07-2017,Tartu,Annelinn,1166.6,274,235
08-2017,Tartu,Annelinn,1175.4,273,231
09-2017,Tartu,Annelinn,1155.1,254,234
10-2017,Tartu,Annelinn,1126.3,260,226
11-2017,Tartu,Annelinn,1144.5,266,234
12-2017,Tartu,Annelinn,1140.8,238,223
01-2018,Tartu,Annelinn,1154.6,292,231
02-2018,Tartu,Annelinn,1157.2,288,244
03-2018,Tartu,Annelinn,1173.6,314,244
04-2018,Tartu,Annelinn,1171.1,329,251
05-2018,Tartu,Annelinn,1173.8,301,239
06-2018,Tartu,Annelinn,1204.6,305,222
07-2018,Tartu,Annelinn,1204.5,314,228
08-2018,Tartu,Annelinn,1206.2,286,219
09-2018,Tartu,Annelinn,1218.0,253,195
10-2018,Tartu,Annelinn,1237.0,250,182
11-2018,Tartu,Annelinn,1225.3,232,177
12-2018,Tartu,Annelinn,1232.1,205,173
01-2019,Tartu,Annelinn,1231.5,210,165
02-2019,Tartu,Annelinn,1250.3,216,178
03-2019,Tartu,Annelinn,1252.0,248,183
04-2019,Tartu,Annelinn,1241.4,249,191
05-2019,Tartu,Annelinn,1238.1,232,173
06-2019,Tartu,Annelinn,1216.4,200,159
07-2019,Tartu,Annelinn,1212.3,197,157
08-2019,Tartu,Annelinn,1314.3,246,187
09-2019,Tartu,Annelinn,1334.9,236,192
10-2019,Tartu,Annelinn,1337.5,239,188
11-2019,Tartu,Annelinn,1360.2,232,180
12-2019,Tartu,Annelinn,1417.2,227,174
01-2020,Tartu,Annelinn,1437.7,223,182
02-2020,Tartu,Annelinn,1427.1,225,178
03-2020,Tartu,Annelinn,1432.4,237,169
04-2020,Tartu,Annelinn,1414.2,220,172
05-2020,Tartu,Annelinn,1392.1,220,183
06-2020,Tartu,Annelinn,1392.0,235,180
07-2020,Tartu,Annelinn,1388.3,228,170
08-2020,Tartu,Annelinn,1375.4,218,163
09-2020,Tartu,Annelinn,1343.8,231,150
10-2020,Tartu,Annelinn,1335.4,226,151
11-2020,Tartu,Annelinn,1368.5,212,149
12-2020,Tartu,Annelinn,1368.8,197,137
01-2021,Tartu,Annelinn,1400.3,172,124
02-2021,Tartu,Annelinn,1403.1,143,98
03-2021,Tartu,Annelinn,1458.7,164,100
04-2021,Tartu,Annelinn,1456.0,173,116
05-2021,Tartu,Annelinn,1514.5,208,128
06-2021,Tartu,Annelinn,1525.7,211,154
07-2021,Tartu,Annelinn,1539.1,215,154
08-2021,Tartu,Annelinn,1567.3,236,145
09-2021,Tartu,Annelinn,1585.6,232,150
10-2021,Tartu,Annelinn,1722.7,228,155
11-2021,Tartu,Annelinn,1767.2,188,132
12-2021,Tartu,Annelinn,1831.0,130,96
01-2022,Tartu,Annelinn,1767.8,133,90
02-2022,Tartu,Annelinn,1800.4,133,85
03-2022,Tartu,Annelinn,1817.1,139,89
04-2022,Tartu,Annelinn,1849.0,113,85
05-2022,Tartu,Annelinn,2142.3,125,69
06-2022,Tartu,Annelinn,2193.7,131,86
07-2022,Tartu,Annelinn,2180.4,136,96
08-2022,Tartu,Annelinn,2167.8,184,116
09-2022,Tartu,Annelinn,2144.7,187,124
10-2022,Tartu,Annelinn,2094.1,190,135
11-2022,Tartu,Annelinn,2191.1,191,153
12-2022,Tartu,Annelinn,2169.5,191,154
01-2023,Tartu,Annelinn,2156.4,193,145
02-2023,Tartu,Annelinn,2113.2,185,146
03-2023,Tartu,Annelinn,2084.9,193,145
04-2023,Tartu,Annelinn,2103.6,175,143
05-2023,Tartu,Annelinn,2280.5,238,158
06-2023,Tartu,Annelinn,2211.7,240,191
07-2023,Tartu,Annelinn,2204.0,246,202
08-2023,Tartu,Annelinn,2109.3,289,218
09-2023,Tartu,Annelinn,2082.9,250,203
10-2023,Tartu,Annelinn,2113.2,239,190
11-2023,Tartu,Annelinn,2099.8,217,172
01-2007,Tartu,Veeriku,1318.0,104,83
02-2007,Tartu,Veeriku,1381.0,102,79
03-2007,Tartu,Veeriku,1354.0,103,82
04-2007,Tartu,Veeriku,1337.0,108,87
05-2007,Tartu,Veeriku,1306.0,113,85
06-2007,Tartu,Veeriku,1313.0,114,95
07-2007,Tartu,Veeriku,1308.0,128,89
08-2007,Tartu,Veeriku,1302.0,113,87
09-2007,Tartu,Veeriku,1302.0,106,76
10-2007,Tartu,Veeriku,1309.0,99,69
11-2007,Tartu,Veeriku,1304.0,95,71
12-2007,Tartu,Veeriku,1306.0,91,73
01-2008,Tartu,Veeriku,1259.0,102,69
02-2008,Tartu,Veeriku,1248.0,101,72
03-2008,Tartu,Veeriku,1230.0,108,75
04-2008,Tartu,Veeriku,1233.0,111,83
05-2008,Tartu,Veeriku,1225.0,121,87
06-2008,Tartu,Veeriku,1245.0,96,74
07-2008,Tartu,Veeriku,1229.0,96,64
08-2008,Tartu,Veeriku,1223.0,91,69
09-2008,Tartu,Veeriku,1215.0,93,72
10-2008,Tartu,Veeriku,1211.0,102,71
11-2008,Tartu,Veeriku,1238.0,92,69
12-2008,Tartu,Veeriku,1216.0,89,70
01-2009,Tartu,Veeriku,1221.0,88,67
02-2009,Tartu,Veeriku,1199.0,103,70
03-2009,Tartu,Veeriku,1150.0,105,78
04-2009,Tartu,Veeriku,1130.0,100,78
05-2009,Tartu,Veeriku,1114.0,97,75
06-2009,Tartu,Veeriku,1096.0,92,73
07-2009,Tartu,Veeriku,1106.0,93,75
08-2009,Tartu,Veeriku,1100.0,90,74
09-2009,Tartu,Veeriku,1060.0,99,76
10-2009,Tartu,Veeriku,1083.0,93,78
11-2009,Tartu,Veeriku,1065.0,88,68
12-2009,Tartu,Veeriku,1072.0,88,71
01-2010,Tartu,Veeriku,1051.0,95,66
02-2010,Tartu,Veeriku,1011.0,101,69
03-2010,Tartu,Veeriku,951.0,111,69
04-2010,Tartu,Veeriku,1007.0,113,75
05-2010,Tartu,Veeriku,1024.0,121,87
06-2010,Tartu,Veeriku,1035.0,135,93
07-2010,Tartu,Veeriku,1029.0,133,93
08-2010,Tartu,Veeriku,1035.0,140,95
09-2010,Tartu,Veeriku,1032.0,139,90
10-2010,Tartu,Veeriku,1041.0,130,88
11-2010,Tartu,Veeriku,1044.0,122,92
12-2010,Tartu,Veeriku,1064.0,109,95
01-2011,Tartu,Veeriku,1063.0,106,95
02-2011,Tartu,Veeriku,1045.0,91,94
03-2011,Tartu,Veeriku,1091.0,113,89
04-2011,Tartu,Veeriku,1068.4,114,86
05-2011,Tartu,Veeriku,1042.1,119,83
06-2011,Tartu,Veeriku,1021.1,101,85
07-2011,Tartu,Veeriku,1006.6,110,82
08-2011,Tartu,Veeriku,1012.6,126,90
09-2011,Tartu,Veeriku,1001.2,117,78
10-2011,Tartu,Veeriku,990.0,136,81
11-2011,Tartu,Veeriku,1010.2,128,84
12-2011,Tartu,Veeriku,1012.3,100,80
01-2012,Tartu,Veeriku,1019.0,131,78
02-2012,Tartu,Veeriku,1050.6,99,75
03-2012,Tartu,Veeriku,1035.8,99,77
04-2012,Tartu,Veeriku,1029.1,85,66
05-2012,Tartu,Veeriku,1018.5,103,69
06-2012,Tartu,Veeriku,1017.9,93,70
07-2012,Tartu,Veeriku,1002.2,81,63
08-2012,Tartu,Veeriku,1004.0,78,57
09-2012,Tartu,Veeriku,1076.5,64,56
10-2012,Tartu,Veeriku,1073.0,62,50
11-2012,Tartu,Veeriku,1058.2,67,49
12-2012,Tartu,Veeriku,1070.4,56,47
01-2013,Tartu,Veeriku,1047.8,63,38
02-2013,Tartu,Veeriku,1102.9,49,34
03-2013,Tartu,Veeriku,1111.6,51,34
04-2013,Tartu,Veeriku,1156.0,58,39
05-2013,Tartu,Veeriku,1135.8,63,41
06-2013,Tartu,Veeriku,1173.1,63,45
07-2013,Tartu,Veeriku,1178.8,53,43
08-2013,Tartu,Veeriku,1240.6,58,46
09-2013,Tartu,Veeriku,1224.7,53,40
10-2013,Tartu,Veeriku,1222.5,51,33
11-2013,Tartu,Veeriku,1285.8,50,33
12-2013,Tartu,Veeriku,1272.5,37,32
01-2014,Tartu,Veeriku,1256.5,40,28
02-2014,Tartu,Veeriku,1268.0,48,27
03-2014,Tartu,Veeriku,1253.9,61,34
04-2014,Tartu,Veeriku,1246.2,64,27
05-2014,Tartu,Veeriku,1212.4,46,27
06-2014,Tartu,Veeriku,1233.7,38,30
07-2014,Tartu,Veeriku,1194.6,52,33
08-2014,Tartu,Veeriku,1206.5,58,38
09-2014,Tartu,Veeriku,1228.4,62,37
10-2014,Tartu,Veeriku,1146.7,58,33
11-2014,Tartu,Veeriku,1156.2,49,31
12-2014,Tartu,Veeriku,1171.8,50,30
01-2015,Tartu,Veeriku,1157.4,49,33
02-2015,Tartu,Veeriku,1155.6,44,35
03-2015,Tartu,Veeriku,1171.9,47,34
04-2015,Tartu,Veeriku,1278.3,46,31
05-2015,Tartu,Veeriku,1253.8,63,38
06-2015,Tartu,Veeriku,1262.9,72,40
07-2015,Tartu,Veeriku,1246.5,77,44
08-2015,Tartu,Veeriku,1228.5,81,48
09-2015,Tartu,Veeriku,1447.0,112,70
10-2015,Tartu,Veeriku,1531.8,166,87
11-2015,Tartu,Veeriku,1505.8,114,86
12-2015,Tartu,Veeriku,1651.5,152,77
01-2016,Tartu,Veeriku,1637.3,123,77
02-2016,Tartu,Veeriku,1611.9,124,87
03-2016,Tartu,Veeriku,1552.8,120,86
04-2016,Tartu,Veeriku,1592.1,113,83
05-2016,Tartu,Veeriku,1569.1,114,83
06-2016,Tartu,Veeriku,1599.4,142,83
07-2016,Tartu,Veeriku,1533.3,106,85
08-2016,Tartu,Veeriku,1545.2,143,83
09-2016,Tartu,Veeriku,1550.5,137,76
10-2016,Tartu,Veeriku,1498.3,108,74
11-2016,Tartu,Veeriku,1583.7,117,71
12-2016,Tartu,Veeriku,1572.6,92,61
01-2017,Tartu,Veeriku,1484.2,76,58
02-2017,Tartu,Veeriku,1515.8,75,55
03-2017,Tartu,Veeriku,1529.5,94,57
04-2017,Tartu,Veeriku,1417.6,58,39
05-2017,Tartu,Veeriku,1376.7,73,46
06-2017,Tartu,Veeriku,1375.7,93,68
07-2017,Tartu,Veeriku,1401.4,106,63
08-2017,Tartu,Veeriku,1413.7,89,57
09-2017,Tartu,Veeriku,1312.3,76,58
10-2017,Tartu,Veeriku,1360.1,71,48
11-2017,Tartu,Veeriku,1336.2,56,35
12-2017,Tartu,Veeriku,1284.8,48,34
01-2018,Tartu,Veeriku,1350.5,59,41
02-2018,Tartu,Veeriku,1282.1,63,45
03-2018,Tartu,Veeriku,1325.9,67,43
04-2018,Tartu,Veeriku,1358.8,64,45
05-2018,Tartu,Veeriku,1358.3,65,50
06-2018,Tartu,Veeriku,1335.3,67,48
07-2018,Tartu,Veeriku,1345.3,68,51
08-2018,Tartu,Veeriku,1394.6,69,48
09-2018,Tartu,Veeriku,1369.8,52,44
10-2018,Tartu,Veeriku,1387.5,42,35
11-2018,Tartu,Veeriku,1461.1,43,31
12-2018,Tartu,Veeriku,1483.7,36,31
01-2019,Tartu,Veeriku,1436.8,39,32
02-2019,Tartu,Veeriku,1422.8,45,33
03-2019,Tartu,Veeriku,1329.1,53,35
04-2019,Tartu,Veeriku,1354.7,55,39
05-2019,Tartu,Veeriku,1372.9,49,37
06-2019,Tartu,Veeriku,1440.6,47,34
07-2019,Tartu,Veeriku,1403.4,45,34
08-2019,Tartu,Veeriku,1433.5,42,35
09-2019,Tartu,Veeriku,1432.9,43,34
10-2019,Tartu,Veeriku,1398.6,37,28
11-2019,Tartu,Veeriku,1442.5,33,27
12-2019,Tartu,Veeriku,1520.0,34,25
01-2020,Tartu,Veeriku,1487.8,37,26
02-2020,Tartu,Veeriku,1501.3,35,28
03-2020,Tartu,Veeriku,1542.3,37,23
04-2020,Tartu,Veeriku,1554.4,28,21
05-2020,Tartu,Veeriku,1530.1,26,19
06-2020,Tartu,Veeriku,1574.1,21,15
07-2020,Tartu,Veeriku,1595.6,23,15
08-2020,Tartu,Veeriku,1640.4,21,17
09-2020,Tartu,Veeriku,1563.0,21,16
10-2020,Tartu,Veeriku,1488.8,20,14
11-2020,Tartu,Veeriku,1523.6,17,11
12-2020,Tartu,Veeriku,1477.7,15,12
01-2021,Tartu,Veeriku,1567.2,19,13
02-2021,Tartu,Veeriku,1608.5,19,13
03-2021,Tartu,Veeriku,1798.9,18,8
04-2021,Tartu,Veeriku,1773.9,19,10
05-2021,Tartu,Veeriku,1738.0,29,13
06-2021,Tartu,Veeriku,1734.4,26,15
07-2021,Tartu,Veeriku,1657.6,22,14
08-2021,Tartu,Veeriku,1630.5,17,13
09-2021,Tartu,Veeriku,1747.1,18,12
10-2021,Tartu,Veeriku,1750.8,18,11
11-2021,Tartu,Veeriku,1839.3,16,11
12-2021,Tartu,Veeriku,1955.6,14,11
01-2022,Tartu,Veeriku,1856.8,18,12
02-2022,Tartu,Veeriku,1936.2,19,14
03-2022,Tartu,Veeriku,1967.3,30,17
04-2022,Tartu,Veeriku,2192.9,24,17
05-2022,Tartu,Veeriku,2179.3,26,19
06-2022,Tartu,Veeriku,2172.7,27,16
07-2022,Tartu,Veeriku,2279.6,20,14
08-2022,Tartu,Veeriku,2486.4,25,12
09-2022,Tartu,Veeriku,2315.2,24,14
10-2022,Tartu,Veeriku,2321.4,24,14
11-2022,Tartu,Veeriku,2340.9,17,11
12-2022,Tartu,Veeriku,2445.6,13,11
01-2023,Tartu,Veeriku,2241.9,14,10
02-2023,Tartu,Veeriku,2090.4,18,11
03-2023,Tartu,Veeriku,2046.5,18,12
04-2023,Tartu,Veeriku,2133.7,17,13
05-2023,Tartu,Veeriku,2067.5,15,12
06-2023,Tartu,Veeriku,2094.6,15,13
07-2023,Tartu,Veeriku,2076.4,18,13
08-2023,Tartu,Veeriku,2222.0,15,11
09-2023,Tartu,Veeriku,2202.4,9,9
10-2023,Tartu,Veeriku,2195.5,11,8
11-2023,Tartu,Veeriku,2269.2,11,9
01-2007,Tartu,Ülejõe,1341.0,191,152
02-2007,Tartu,Ülejõe,1442.0,221,168
03-2007,Tartu,Ülejõe,1428.0,217,181
04-2007,Tartu,Ülejõe,1451.0,211,188
05-2007,Tartu,Ülejõe,1444.0,221,182
06-2007,Tartu,Ülejõe,1445.0,224,193
07-2007,Tartu,Ülejõe,1447.0,243,210
08-2007,Tartu,Ülejõe,1463.0,276,228
09-2007,Tartu,Ülejõe,1422.0,267,220
10-2007,Tartu,Ülejõe,1446.0,269,214
11-2007,Tartu,Ülejõe,1497.0,246,204
12-2007,Tartu,Ülejõe,1467.0,232,198
01-2008,Tartu,Ülejõe,1406.0,241,197
02-2008,Tartu,Ülejõe,1319.0,248,204
03-2008,Tartu,Ülejõe,1313.0,244,199
